LECROYWP740Zi,47836,Waveform,
Segments,1,SegmentSize,4002
Segment,TrigTime,TimeSinceSegment1,
#1,3/1/2007 6:05,0,
Time,Ch1,Ch2,
Second,Value,Value,
-2.42E-08,-0.0676935,-0.0676935,
-2.42E-08,-0.0636985,-0.0636985,
-2.42E-08,-0.0589822,-0.0589822,
-2.41E-08,-0.0540439,-0.0540439,
-2.41E-08,-0.0497437,-0.0497437,
-2.41E-08,-0.0469971,-0.0469971,
-2.41E-08,-0.0464145,-0.0464145,
-2.40E-08,-0.0478571,-0.0478571,
-2.40E-08,-0.0505482,-0.0505482,
-2.40E-08,-0.0534335,-0.0534335,
-2.40E-08,-0.0556252,-0.0556252,
-2.39E-08,-0.0566795,-0.0566795,
-2.39E-08,-0.0569569,-0.0569569,
-2.39E-08,-0.0570124,-0.0570124,
-2.39E-08,-0.0573176,-0.0573176,
-2.38E-08,-0.0580944,-0.0580944,
-2.38E-08,-0.0588989,-0.0588989,
-2.38E-08,-0.0591209,-0.0591209,
-2.38E-08,-0.0580944,-0.0580944,
-2.37E-08,-0.055542,-0.055542,
-2.37E-08,-0.0517689,-0.0517689,
-2.37E-08,-0.0475519,-0.0475519,
-2.37E-08,-0.0438898,-0.0438898,
-2.36E-08,-0.0415039,-0.0415039,
-2.36E-08,-0.0407548,-0.0407548,
-2.36E-08,-0.0414207,-0.0414207,
-2.36E-08,-0.043002,-0.043002,
-2.35E-08,-0.0448886,-0.0448886,
-2.35E-08,-0.0464699,-0.0464699,
-2.35E-08,-0.0474132,-0.0474132,
-2.35E-08,-0.0474964,-0.0474964,
-2.34E-08,-0.0465809,-0.0465809,
-2.34E-08,-0.0446389,-0.0446389,
-2.34E-08,-0.0418646,-0.0418646,
-2.34E-08,-0.0386464,-0.0386464,
-2.33E-08,-0.0356223,-0.0356223,
-2.33E-08,-0.0335138,-0.0335138,
-2.33E-08,-0.0328758,-0.0328758,
-2.33E-08,-0.03393,-0.03393,
-2.32E-08,-0.0363714,-0.0363714,
-2.32E-08,-0.0393122,-0.0393122,
-2.32E-08,-0.0416426,-0.0416426,
-2.32E-08,-0.0424194,-0.0424194,
-2.31E-08,-0.0413652,-0.0413652,
-2.31E-08,-0.0389793,-0.0389793,
-2.31E-08,-0.0363991,-0.0363991,
-2.31E-08,-0.0347623,-0.0347623,
-2.30E-08,-0.0347623,-0.0347623,
-2.30E-08,-0.0360662,-0.0360662,
-2.30E-08,-0.0377031,-0.0377031,
-2.30E-08,-0.0382302,-0.0382302,
-2.29E-08,-0.0365379,-0.0365379,
-2.29E-08,-0.0323209,-0.0323209,
-2.29E-08,-0.0263006,-0.0263006,
-2.29E-08,-0.0199751,-0.0199751,
-2.28E-08,-0.0150368,-0.0150368,
-2.28E-08,-0.0127064,-0.0127064,
-2.28E-08,-0.0134555,-0.0134555,
-2.28E-08,-0.0167847,-0.0167847,
-2.27E-08,-0.021612,-0.021612,
-2.27E-08,-0.0266335,-0.0266335,
-2.27E-08,-0.0308782,-0.0308782,
-2.27E-08,-0.0337358,-0.0337358,
-2.26E-08,-0.0350397,-0.0350397,
-2.26E-08,-0.0347346,-0.0347346,
-2.26E-08,-0.03307,-0.03307,
-2.26E-08,-0.0302956,-0.0302956,
-2.25E-08,-0.0268555,-0.0268555,
-2.25E-08,-0.023443,-0.023443,
-2.25E-08,-0.0207797,-0.0207797,
-2.25E-08,-0.019559,-0.019559,
-2.24E-08,-0.0200029,-0.0200029,
-2.24E-08,-0.0218339,-0.0218339,
-2.24E-08,-0.0244141,-0.0244141,
-2.24E-08,-0.0269664,-0.0269664,
-2.23E-08,-0.0289085,-0.0289085,
-2.23E-08,-0.0300737,-0.0300737,
-2.23E-08,-0.0306563,-0.0306563,
-2.23E-08,-0.0309892,-0.0309892,
-2.22E-08,-0.0312112,-0.0312112,
-2.22E-08,-0.0313221,-0.0313221,
-2.22E-08,-0.0311834,-0.0311834,
-2.22E-08,-0.0304898,-0.0304898,
-2.21E-08,-0.0292969,-0.0292969,
-2.21E-08,-0.0277433,-0.0277433,
-2.21E-08,-0.0262729,-0.0262729,
-2.21E-08,-0.0252464,-0.0252464,
-2.20E-08,-0.0246638,-0.0246638,
-2.20E-08,-0.0244418,-0.0244418,
-2.20E-08,-0.0244141,-0.0244141,
-2.20E-08,-0.0243863,-0.0243863,
-2.19E-08,-0.0244695,-0.0244695,
-2.19E-08,-0.0248857,-0.0248857,
-2.19E-08,-0.0258567,-0.0258567,
-2.19E-08,-0.0273826,-0.0273826,
-2.18E-08,-0.0290472,-0.0290472,
-2.18E-08,-0.0302124,-0.0302124,
-2.18E-08,-0.0303789,-0.0303789,
-2.18E-08,-0.0293801,-0.0293801,
-2.17E-08,-0.0274381,-0.0274381,
-2.17E-08,-0.0253573,-0.0253573,
-2.17E-08,-0.0240811,-0.0240811,
-2.17E-08,-0.0242476,-0.0242476,
-2.16E-08,-0.0259677,-0.0259677,
-2.16E-08,-0.0286033,-0.0286033,
-2.16E-08,-0.0311834,-0.0311834,
-2.16E-08,-0.0326816,-0.0326816,
-2.15E-08,-0.0325706,-0.0325706,
-2.15E-08,-0.0309892,-0.0309892,
-2.15E-08,-0.0288252,-0.0288252,
-2.15E-08,-0.0271884,-0.0271884,
-2.14E-08,-0.0269387,-0.0269387,
-2.14E-08,-0.0283259,-0.0283259,
-2.14E-08,-0.030906,-0.030906,
-2.14E-08,-0.0336248,-0.0336248,
-2.13E-08,-0.0354559,-0.0354559,
-2.13E-08,-0.035872,-0.035872,
-2.13E-08,-0.0349842,-0.0349842,
-2.13E-08,-0.0335138,-0.0335138,
-2.12E-08,-0.0322377,-0.0322377,
-2.12E-08,-0.0317938,-0.0317938,
-2.12E-08,-0.0323486,-0.0323486,
-2.12E-08,-0.0335416,-0.0335416,
-2.11E-08,-0.0348455,-0.0348455,
-2.11E-08,-0.0357611,-0.0357611,
-2.11E-08,-0.0360107,-0.0360107,
-2.11E-08,-0.0356501,-0.0356501,
-2.10E-08,-0.0347623,-0.0347623,
-2.10E-08,-0.0335971,-0.0335971,
-2.10E-08,-0.0323486,-0.0323486,
-2.10E-08,-0.0311834,-0.0311834,
-2.09E-08,-0.0303511,-0.0303511,
-2.09E-08,-0.0302956,-0.0302956,
-2.09E-08,-0.0312944,-0.0312944,
-2.09E-08,-0.0334306,-0.0334306,
-2.08E-08,-0.0364546,-0.0364546,
-2.08E-08,-0.0396174,-0.0396174,
-2.08E-08,-0.0420865,-0.0420865,
-2.08E-08,-0.043113,-0.043113,
-2.07E-08,-0.0423917,-0.0423917,
-2.07E-08,-0.0400058,-0.0400058,
-2.07E-08,-0.0366211,-0.0366211,
-2.07E-08,-0.0329867,-0.0329867,
-2.06E-08,-0.0296021,-0.0296021,
-2.06E-08,-0.0268,-0.0268,
-2.06E-08,-0.0245805,-0.0245805,
-2.06E-08,-0.0227772,-0.0227772,
-2.05E-08,-0.0214178,-0.0214178,
-2.05E-08,-0.0206687,-0.0206687,
-2.05E-08,-0.0208074,-0.0208074,
-2.05E-08,-0.0221669,-0.0221669,
-2.04E-08,-0.0247747,-0.0247747,
-2.04E-08,-0.0283259,-0.0283259,
-2.04E-08,-0.031988,-0.031988,
-2.04E-08,-0.0348178,-0.0348178,
-2.03E-08,-0.0359275,-0.0359275,
-2.03E-08,-0.0349842,-0.0349842,
-2.03E-08,-0.0323764,-0.0323764,
-2.03E-08,-0.0290472,-0.0290472,
-2.02E-08,-0.0259399,-0.0259399,
-2.02E-08,-0.0238869,-0.0238869,
-2.02E-08,-0.0229714,-0.0229714,
-2.02E-08,-0.0227495,-0.0227495,
-2.01E-08,-0.0227217,-0.0227217,
-2.01E-08,-0.022583,-0.022583,
-2.01E-08,-0.0226385,-0.0226385,
-2.01E-08,-0.0234708,-0.0234708,
-2.00E-08,-0.025718,-0.025718,
-2.00E-08,-0.0294078,-0.0294078,
-2.00E-08,-0.03393,-0.03393,
-2.00E-08,-0.0380915,-0.0380915,
-1.99E-08,-0.0406994,-0.0406994,
-1.99E-08,-0.04106,-0.04106,
-1.99E-08,-0.0392844,-0.0392844,
-1.99E-08,-0.0360662,-0.0360662,
-1.98E-08,-0.0324319,-0.0324319,
-1.98E-08,-0.0291027,-0.0291027,
-1.98E-08,-0.0266058,-0.0266058,
-1.98E-08,-0.0251354,-0.0251354,
-1.97E-08,-0.0248025,-0.0248025,
-1.97E-08,-0.0258012,-0.0258012,
-1.97E-08,-0.0282704,-0.0282704,
-1.97E-08,-0.0319047,-0.0319047,
-1.96E-08,-0.0358443,-0.0358443,
-1.96E-08,-0.0387573,-0.0387573,
-1.96E-08,-0.0393399,-0.0393399,
-1.96E-08,-0.036954,-0.036954,
-1.95E-08,-0.0320157,-0.0320157,
-1.95E-08,-0.0259954,-0.0259954,
-1.95E-08,-0.0208907,-0.0208907,
-1.95E-08,-0.0181718,-0.0181718,
-1.94E-08,-0.0181996,-0.0181996,
-1.94E-08,-0.0201139,-0.0201139,
-1.94E-08,-0.0222223,-0.0222223,
-1.94E-08,-0.022805,-0.022805,
-1.93E-08,-0.0211958,-0.0211958,
-1.93E-08,-0.0179499,-0.0179499,
-1.93E-08,-0.014593,-0.014593,
-1.93E-08,-0.0127896,-0.0127896,
-1.92E-08,-0.0134277,-0.0134277,
-1.92E-08,-0.016313,-0.016313,
-1.92E-08,-0.0202526,-0.0202526,
-1.92E-08,-0.0237482,-0.0237482,
-1.91E-08,-0.025829,-0.025829,
-1.91E-08,-0.0264671,-0.0264671,
-1.91E-08,-0.0263838,-0.0263838,
-1.91E-08,-0.0264116,-0.0264116,
-1.90E-08,-0.0268832,-0.0268832,
-1.90E-08,-0.0273548,-0.0273548,
-1.90E-08,-0.0268555,-0.0268555,
-1.90E-08,-0.0245528,-0.0245528,
-1.89E-08,-0.0203913,-0.0203913,
-1.89E-08,-0.0154807,-0.0154807,
-1.89E-08,-0.0117077,-0.0117077,
-1.89E-08,-0.0107089,-0.0107089,
-1.88E-08,-0.013178,-0.013178,
-1.88E-08,-0.018477,-0.018477,
-1.88E-08,-0.0248025,-0.0248025,
-1.88E-08,-0.0300459,-0.0300459,
-1.87E-08,-0.0327648,-0.0327648,
-1.87E-08,-0.0326538,-0.0326538,
-1.87E-08,-0.030684,-0.030684,
-1.87E-08,-0.0282981,-0.0282981,
-1.86E-08,-0.026578,-0.026578,
-1.86E-08,-0.025829,-0.025829,
-1.86E-08,-0.0255515,-0.0255515,
-1.86E-08,-0.0246638,-0.0246638,
-1.85E-08,-0.0224165,-0.0224165,
-1.85E-08,-0.0187822,-0.0187822,
-1.85E-08,-0.0146762,-0.0146762,
-1.85E-08,-0.0115134,-0.0115134,
-1.84E-08,-0.0105979,-0.0105979,
-1.84E-08,-0.0124012,-0.0124012,
-1.84E-08,-0.0165627,-0.0165627,
-1.84E-08,-0.0217785,-0.0217785,
-1.83E-08,-0.026578,-0.026578,
-1.83E-08,-0.029713,-0.029713,
-1.83E-08,-0.0307118,-0.0307118,
-1.83E-08,-0.0297408,-0.0297408,
-1.82E-08,-0.0275491,-0.0275491,
-1.82E-08,-0.0249412,-0.0249412,
-1.82E-08,-0.0226108,-0.0226108,
-1.82E-08,-0.020752,-0.020752,
-1.81E-08,-0.0193093,-0.0193093,
-1.81E-08,-0.0181441,-0.0181441,
-1.81E-08,-0.0171731,-0.0171731,
-1.81E-08,-0.0165627,-0.0165627,
-1.80E-08,-0.0165627,-0.0165627,
-1.80E-08,-0.0173395,-0.0173395,
-1.80E-08,-0.0188377,-0.0188377,
-1.80E-08,-0.0206965,-0.0206965,
-1.79E-08,-0.0224165,-0.0224165,
-1.79E-08,-0.0234708,-0.0234708,
-1.79E-08,-0.0237205,-0.0237205,
-1.79E-08,-0.0233598,-0.0233598,
-1.78E-08,-0.0227495,-0.0227495,
-1.78E-08,-0.0223333,-0.0223333,
-1.78E-08,-0.0221946,-0.0221946,
-1.78E-08,-0.0220004,-0.0220004,
-1.77E-08,-0.0211126,-0.0211126,
-1.77E-08,-0.0190319,-0.0190319,
-1.77E-08,-0.0156195,-0.0156195,
-1.77E-08,-0.0115412,-0.0115412,
-1.76E-08,-0.00787908,-0.00787908,
-1.76E-08,-0.00585383,-0.00585383,
-1.76E-08,-0.00629772,-0.00629772,
-1.76E-08,-0.00921076,-0.00921076,
-1.75E-08,-0.0138716,-0.0138716,
-1.75E-08,-0.0188377,-0.0188377,
-1.75E-08,-0.0227217,-0.0227217,
-1.75E-08,-0.0244973,-0.0244973,
-1.74E-08,-0.0238037,-0.0238037,
-1.74E-08,-0.0210849,-0.0210849,
-1.74E-08,-0.0172563,-0.0172563,
-1.74E-08,-0.0134555,-0.0134555,
-1.73E-08,-0.0108199,-0.0108199,
-1.73E-08,-0.0100708,-0.0100708,
-1.73E-08,-0.0114302,-0.0114302,
-1.73E-08,-0.014482,-0.014482,
-1.72E-08,-0.0182828,-0.0182828,
-1.72E-08,-0.0217785,-0.0217785,
-1.72E-08,-0.0240257,-0.0240257,
-1.72E-08,-0.0246083,-0.0246083,
-1.71E-08,-0.0237482,-0.0237482,
-1.71E-08,-0.0222501,-0.0222501,
-1.71E-08,-0.0210571,-0.0210571,
-1.71E-08,-0.0208907,-0.0208907,
-1.70E-08,-0.0219449,-0.0219449,
-1.70E-08,-0.023665,-0.023665,
-1.70E-08,-0.0252186,-0.0252186,
-1.70E-08,-0.0256903,-0.0256903,
-1.69E-08,-0.024636,-0.024636,
-1.69E-08,-0.0223056,-0.0223056,
-1.69E-08,-0.0194758,-0.0194758,
-1.69E-08,-0.0170344,-0.0170344,
-1.68E-08,-0.0157027,-0.0157027,
-1.68E-08,-0.015564,-0.015564,
-1.68E-08,-0.0162298,-0.0162298,
-1.68E-08,-0.0170066,-0.0170066,
-1.67E-08,-0.0173118,-0.0173118,
-1.67E-08,-0.0169234,-0.0169234,
-1.67E-08,-0.0160079,-0.0160079,
-1.67E-08,-0.0149259,-0.0149259,
-1.66E-08,-0.0139826,-0.0139826,
-1.66E-08,-0.0133445,-0.0133445,
-1.66E-08,-0.0131226,-0.0131226,
-1.66E-08,-0.0134555,-0.0134555,
-1.65E-08,-0.0145375,-0.0145375,
-1.65E-08,-0.016646,-0.016646,
-1.65E-08,-0.0198364,-0.0198364,
-1.65E-08,-0.023776,-0.023776,
-1.64E-08,-0.027771,-0.027771,
-1.64E-08,-0.0308505,-0.0308505,
-1.64E-08,-0.0325151,-0.0325151,
-1.64E-08,-0.032737,-0.032737,
-1.63E-08,-0.0320989,-0.0320989,
-1.63E-08,-0.0314608,-0.0314608,
-1.63E-08,-0.0315163,-0.0315163,
-1.63E-08,-0.0324873,-0.0324873,
-1.62E-08,-0.0339023,-0.0339023,
-1.62E-08,-0.0348733,-0.0348733,
-1.62E-08,-0.0346513,-0.0346513,
-1.62E-08,-0.0328758,-0.0328758,
-1.61E-08,-0.029935,-0.029935,
-1.61E-08,-0.0268,-0.0268,
-1.61E-08,-0.0247192,-0.0247192,
-1.61E-08,-0.0246638,-0.0246638,
-1.60E-08,-0.026911,-0.026911,
-1.60E-08,-0.0309337,-0.0309337,
-1.60E-08,-0.0355946,-0.0355946,
-1.60E-08,-0.0396451,-0.0396451,
-1.59E-08,-0.0420865,-0.0420865,
-1.59E-08,-0.0426414,-0.0426414,
-1.59E-08,-0.0416149,-0.0416149,
-1.59E-08,-0.0396451,-0.0396451,
-1.58E-08,-0.0374534,-0.0374534,
-1.58E-08,-0.0354281,-0.0354281,
-1.58E-08,-0.0337913,-0.0337913,
-1.58E-08,-0.0324873,-0.0324873,
-1.57E-08,-0.0315163,-0.0315163,
-1.57E-08,-0.0310447,-0.0310447,
-1.57E-08,-0.0313221,-0.0313221,
-1.57E-08,-0.0323764,-0.0323764,
-1.56E-08,-0.0339855,-0.0339855,
-1.56E-08,-0.0355114,-0.0355114,
-1.56E-08,-0.0363437,-0.0363437,
-1.56E-08,-0.035983,-0.035983,
-1.55E-08,-0.0345681,-0.0345681,
-1.55E-08,-0.0326538,-0.0326538,
-1.55E-08,-0.0312112,-0.0312112,
-1.55E-08,-0.030906,-0.030906,
-1.54E-08,-0.031988,-0.031988,
-1.54E-08,-0.0337913,-0.0337913,
-1.54E-08,-0.0352062,-0.0352062,
-1.54E-08,-0.0350952,-0.0350952,
-1.53E-08,-0.0329312,-0.0329312,
-1.53E-08,-0.0291859,-0.0291859,
-1.53E-08,-0.0250799,-0.0250799,
-1.53E-08,-0.0221391,-0.0221391,
-1.52E-08,-0.0215565,-0.0215565,
-1.52E-08,-0.0234985,-0.0234985,
-1.52E-08,-0.0271606,-0.0271606,
-1.52E-08,-0.031017,-0.031017,
-1.51E-08,-0.0336248,-0.0336248,
-1.51E-08,-0.0340687,-0.0340687,
-1.51E-08,-0.0324319,-0.0324319,
-1.51E-08,-0.0294078,-0.0294078,
-1.50E-08,-0.0259399,-0.0259399,
-1.50E-08,-0.0229159,-0.0229159,
-1.50E-08,-0.020752,-0.020752,
-1.50E-08,-0.0194758,-0.0194758,
-1.49E-08,-0.0189209,-0.0189209,
-1.49E-08,-0.0187544,-0.0187544,
-1.49E-08,-0.0187544,-0.0187544,
-1.49E-08,-0.0187822,-0.0187822,
-1.48E-08,-0.018699,-0.018699,
-1.48E-08,-0.0185602,-0.0185602,
-1.48E-08,-0.0186157,-0.0186157,
-1.48E-08,-0.0191706,-0.0191706,
-1.47E-08,-0.0205855,-0.0205855,
-1.47E-08,-0.0227495,-0.0227495,
-1.47E-08,-0.0253018,-0.0253018,
-1.47E-08,-0.0273826,-0.0273826,
-1.46E-08,-0.0280484,-0.0280484,
-1.46E-08,-0.0265225,-0.0265225,
-1.46E-08,-0.0228882,-0.0228882,
-1.46E-08,-0.0178389,-0.0178389,
-1.45E-08,-0.0127896,-0.0127896,
-1.45E-08,-0.00937722,-0.00937722,
-1.45E-08,-0.00865589,-0.00865589,
-1.45E-08,-0.0107644,-0.0107644,
-1.44E-08,-0.0149259,-0.0149259,
-1.44E-08,-0.0197532,-0.0197532,
-1.44E-08,-0.0239979,-0.0239979,
-1.44E-08,-0.0267722,-0.0267722,
-1.43E-08,-0.0281039,-0.0281039,
-1.43E-08,-0.0283813,-0.0283813,
-1.43E-08,-0.0282149,-0.0282149,
-1.43E-08,-0.0277987,-0.0277987,
-1.42E-08,-0.0268,-0.0268,
-1.42E-08,-0.0247747,-0.0247747,
-1.42E-08,-0.021501,-0.021501,
-1.42E-08,-0.0173118,-0.0173118,
-1.41E-08,-0.0132058,-0.0132058,
-1.41E-08,-0.0104869,-0.0104869,
-1.41E-08,-0.010265,-0.010265,
-1.41E-08,-0.0127619,-0.0127619,
-1.40E-08,-0.017284,-0.017284,
-1.40E-08,-0.0224165,-0.0224165,
-1.40E-08,-0.0267445,-0.0267445,
-1.40E-08,-0.0292969,-0.0292969,
-1.39E-08,-0.029824,-0.029824,
-1.39E-08,-0.0289085,-0.0289085,
-1.39E-08,-0.0273548,-0.0273548,
-1.39E-08,-0.0259677,-0.0259677,
-1.38E-08,-0.0250244,-0.0250244,
-1.38E-08,-0.0243863,-0.0243863,
-1.38E-08,-0.0236095,-0.0236095,
-1.38E-08,-0.0223333,-0.0223333,
-1.37E-08,-0.02053,-0.02053,
-1.37E-08,-0.018588,-0.018588,
-1.37E-08,-0.0171731,-0.0171731,
-1.37E-08,-0.0167569,-0.0167569,
-1.36E-08,-0.017395,-0.017395,
-1.36E-08,-0.0186157,-0.0186157,
-1.36E-08,-0.0196977,-0.0196977,
-1.36E-08,-0.0199751,-0.0199751,
-1.35E-08,-0.0192538,-0.0192538,
-1.35E-08,-0.0178944,-0.0178944,
-1.35E-08,-0.0165627,-0.0165627,
-1.35E-08,-0.0157582,-0.0157582,
-1.34E-08,-0.0155085,-0.0155085,
-1.34E-08,-0.0153143,-0.0153143,
-1.34E-08,-0.0143987,-0.0143987,
-1.34E-08,-0.012318,-0.012318,
-1.33E-08,-0.00934948,-0.00934948,
-1.33E-08,-0.00643643,-0.00643643,
-1.33E-08,-0.0049383,-0.0049383,
-1.33E-08,-0.00557639,-0.00557639,
-1.32E-08,-0.008212,-0.008212,
-1.32E-08,-0.0115967,-0.0115967,
-1.32E-08,-0.0140658,-0.0140658,
-1.32E-08,-0.0144265,-0.0144265,
-1.31E-08,-0.0125954,-0.0125954,
-1.31E-08,-0.00962691,-0.00962691,
-1.31E-08,-0.0071855,-0.0071855,
-1.31E-08,-0.00671387,-0.00671387,
-1.30E-08,-0.00846169,-0.00846169,
-1.30E-08,-0.011458,-0.011458,
-1.30E-08,-0.0140103,-0.0140103,
-1.30E-08,-0.0146484,-0.0146484,
-1.29E-08,-0.0130948,-0.0130948,
-1.29E-08,-0.0103205,-0.0103205,
-1.29E-08,-0.00810103,-0.00810103,
-1.29E-08,-0.00810103,-0.00810103,
-1.28E-08,-0.0107366,-0.0107366,
-1.28E-08,-0.0150646,-0.0150646,
-1.28E-08,-0.0191428,-0.0191428,
-1.28E-08,-0.0210294,-0.0210294,
-1.27E-08,-0.0195035,-0.0195035,
-1.27E-08,-0.0149259,-0.0149259,
-1.27E-08,-0.00871138,-0.00871138,
-1.27E-08,-0.00282981,-0.00282981,
-1.26E-08,0.00116522,0.00116522,
-1.26E-08,0.00263561,0.00263561,
-1.26E-08,0.00202526,0.00202526,
-1.26E-08,0.000332919,0.000332919,
-1.25E-08,-0.00141491,-0.00141491,
-1.25E-08,-0.00266335,-0.00266335,
-1.25E-08,-0.00349565,-0.00349565,
-1.25E-08,-0.004106,-0.004106,
-1.24E-08,-0.00471635,-0.00471635,
-1.24E-08,-0.00518799,-0.00518799,
-1.24E-08,-0.0051325,-0.0051325,
-1.24E-08,-0.00427246,-0.00427246,
-1.23E-08,-0.00255238,-0.00255238,
-1.23E-08,-0.000471635,-0.000471635,
-1.23E-08,0.00124845,0.00124845,
-1.23E-08,0.00196977,0.00196977,
-1.22E-08,0.00149814,0.00149814,
-1.22E-08,5.55E-05,5.55E-05,
-1.22E-08,-0.00177557,-0.00177557,
-1.22E-08,-0.00338468,-0.00338468,
-1.21E-08,-0.00427246,-0.00427246,
-1.21E-08,-0.00435569,-0.00435569,
-1.21E-08,-0.00380083,-0.00380083,
-1.21E-08,-0.00294078,-0.00294078,
-1.20E-08,-0.00227495,-0.00227495,
-1.20E-08,-0.00219172,-0.00219172,
-1.20E-08,-0.00316273,-0.00316273,
-1.20E-08,-0.00538219,-0.00538219,
-1.19E-08,-0.00860041,-0.00860041,
-1.19E-08,-0.0119851,-0.0119851,
-1.19E-08,-0.0145375,-0.0145375,
-1.19E-08,-0.0150646,-0.0150646,
-1.18E-08,-0.0127064,-0.0127064,
-1.18E-08,-0.00740745,-0.00740745,
-1.18E-08,-5.55E-05,-5.55E-05,
-1.18E-08,0.00768488,0.00768488,
-1.17E-08,0.0139271,0.0139271,
-1.17E-08,0.0169511,0.0169511,
-1.17E-08,0.0158137,0.0158137,
-1.17E-08,0.0107921,0.0107921,
-1.16E-08,0.00324596,0.00324596,
-1.16E-08,-0.00457764,-0.00457764,
-1.16E-08,-0.0106812,-0.0106812,
-1.16E-08,-0.0136219,-0.0136219,
-1.15E-08,-0.0133445,-0.0133445,
-1.15E-08,-0.0109863,-0.0109863,
-1.15E-08,-0.00832298,-0.00832298,
-1.15E-08,-0.0069913,-0.0069913,
-1.14E-08,-0.00779585,-0.00779585,
-1.14E-08,-0.010376,-0.010376,
-1.14E-08,-0.0134832,-0.0134832,
-1.14E-08,-0.0154807,-0.0154807,
-1.13E-08,-0.0151478,-0.0151478,
-1.13E-08,-0.012429,-0.012429,
-1.13E-08,-0.00818426,-0.00818426,
-1.13E-08,-0.00393954,-0.00393954,
-1.12E-08,-0.00135942,-0.00135942,
-1.12E-08,-0.00124845,-0.00124845,
-1.12E-08,-0.00355114,-0.00355114,
-1.12E-08,-0.00749068,-0.00749068,
-1.11E-08,-0.0118741,-0.0118741,
-1.11E-08,-0.0156749,-0.0156749,
-1.11E-08,-0.0183938,-0.0183938,
-1.11E-08,-0.0197532,-0.0197532,
-1.10E-08,-0.0197255,-0.0197255,
-1.10E-08,-0.018366,-0.018366,
-1.10E-08,-0.0155917,-0.0155917,
-1.10E-08,-0.0115689,-0.0115689,
-1.09E-08,-0.00676935,-0.00676935,
-1.09E-08,-0.00202526,-0.00202526,
-1.09E-08,0.00149814,0.00149814,
-1.09E-08,0.0028853,0.0028853,
-1.08E-08,0.00169234,0.00169234,
-1.08E-08,-0.00149814,-0.00149814,
-1.08E-08,-0.00565962,-0.00565962,
-1.08E-08,-0.00946045,-0.00946045,
-1.07E-08,-0.0117909,-0.0117909,
-1.07E-08,-0.0121793,-0.0121793,
-1.07E-08,-0.0107644,-0.0107644,
-1.07E-08,-0.00823975,-0.00823975,
-1.06E-08,-0.0053267,-0.0053267,
-1.06E-08,-0.0026911,-0.0026911,
-1.06E-08,-0.000776811,-0.000776811,
-1.06E-08,0.000360662,0.000360662,
-1.05E-08,0.000638095,0.000638095,
-1.05E-08,5.55E-05,5.55E-05,
-1.05E-08,-0.00147039,-0.00147039,
-1.05E-08,-0.00385631,-0.00385631,
-1.04E-08,-0.00671387,-0.00671387,
-1.04E-08,-0.00934948,-0.00934948,
-1.04E-08,-0.0110418,-0.0110418,
-1.04E-08,-0.011125,-0.011125,
-1.03E-08,-0.00971014,-0.00971014,
-1.03E-08,-0.00754616,-0.00754616,
-1.03E-08,-0.00593706,-0.00593706,
-1.03E-08,-0.00590931,-0.00590931,
-1.02E-08,-0.00774037,-0.00774037,
-1.02E-08,-0.0106812,-0.0106812,
-1.02E-08,-0.0133168,-0.0133168,
-1.02E-08,-0.0141491,-0.0141491,
-1.01E-08,-0.0124012,-0.0124012,
-1.01E-08,-0.00854492,-0.00854492,
-1.01E-08,-0.00399503,-0.00399503,
-1.01E-08,-0.000471635,-0.000471635,
-1.00E-08,0.000915527,0.000915527,
-1.00E-08,2.77E-05,2.77E-05,
-9.99E-09,-0.00238592,-0.00238592,
-9.97E-09,-0.0051325,-0.0051325,
-9.94E-09,-0.00713002,-0.00713002,
-9.92E-09,-0.00790683,-0.00790683,
-9.89E-09,-0.00774037,-0.00774037,
-9.87E-09,-0.00710227,-0.00710227,
-9.84E-09,-0.00649192,-0.00649192,
-9.82E-09,-0.00590931,-0.00590931,
-9.79E-09,-0.00516025,-0.00516025,
-9.77E-09,-0.00396729,-0.00396729,
-9.74E-09,-0.00235818,-0.00235818,
-9.72E-09,-0.000776811,-0.000776811,
-9.69E-09,0.000110973,0.000110973,
-9.67E-09,-2.77E-05,-2.77E-05,
-9.64E-09,-0.0012207,-0.0012207,
-9.62E-09,-0.00282981,-0.00282981,
-9.59E-09,-0.00413374,-0.00413374,
-9.57E-09,-0.00463312,-0.00463312,
-9.54E-09,-0.00424472,-0.00424472,
-9.52E-09,-0.00332919,-0.00332919,
-9.49E-09,-0.00249689,-0.00249689,
-9.47E-09,-0.00199751,-0.00199751,
-9.44E-09,-0.00180331,-0.00180331,
-9.42E-09,-0.00127619,-0.00127619,
-9.39E-09,-2.77E-05,-2.77E-05,
-9.37E-09,0.00219172,0.00219172,
-9.34E-09,0.0049383,0.0049383,
-9.32E-09,0.00737971,0.00737971,
-9.29E-09,0.00848944,0.00848944,
-9.27E-09,0.00765714,0.00765714,
-9.24E-09,0.00482733,0.00482733,
-9.22E-09,0.000582608,0.000582608,
-9.19E-09,-0.00418923,-0.00418923,
-9.17E-09,-0.00848944,-0.00848944,
-9.14E-09,-0.0116799,-0.0116799,
-9.12E-09,-0.0135942,-0.0135942,
